id,y
0.0,0.021619336679577827
1.0,0.03962389752268791
2.0,0.23496565222740173
3.0,0.18500106036663055
4.0,0.511293351650238
5.0,0.20629511773586273
6.0,0.5126284956932068
7.0,0.4268869161605835
8.0,0.06352448463439941
9.0,6.1382243075058796e-06
10.0,0.8954159021377563
11.0,0.007263022940605879
12.0,0.9908114671707153
13.0,0.3403296172618866
14.0,0.19735538959503174
15.0,1.0
16.0,0.13927686214447021
17.0,0.09860417246818542
18.0,0.447639137506485
19.0,0.9809041619300842
20.0,0.3574627935886383
21.0,0.906749427318573
22.0,0.8973118662834167
23.0,0.014605521224439144
24.0,0.6306739449501038
25.0,0.6687089204788208
26.0,0.4310794174671173
27.0,0.9143689870834351
28.0,0.7520308494567871
29.0,0.22761467099189758
30.0,0.9943863153457642
31.0,0.6954759359359741
32.0,0.28862613439559937
33.0,2.4703765575395664e-06
34.0,0.07886349409818649
35.0,0.5403547883033752
36.0,0.9626114368438721
37.0,0.0024070024956017733
38.0,0.9656105637550354
39.0,0.5607680082321167
40.0,0.6062301993370056
41.0,0.2529981732368469
42.0,0.02305624447762966
43.0,0.9946855902671814
44.0,0.002449541352689266
45.0,0.14291074872016907
46.0,0.7900703549385071
47.0,0.8558246493339539
48.0,0.9668918251991272
49.0,0.9223670363426208
50.0,0.9998127222061157
51.0,0.9999960064888
52.0,0.004420336335897446
53.0,0.026253806427121162
54.0,0.803085207939148
55.0,0.00016510090790688992
56.0,0.6399211287498474
57.0,0.9838061332702637
58.0,0.5556737780570984
59.0,0.4030468165874481
60.0,0.00033087588963098824
61.0,0.5010921359062195
62.0,0.9999967217445374
63.0,0.8773331642150879
64.0,0.4406643807888031
65.0,0.006284594535827637
66.0,0.7894279956817627
67.0,0.3962205648422241
68.0,0.7991690039634705
